---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wwirtmjxdb#序52000
他生缘会更难期	taugyrhvggnjqirq#序52000
他生缘会更难期	taugyrhvggnjqiry#序52000
惟将终夜常开眼	wwjlvsyeihkdyjxm#序52000
惟将终夜常开眼	wwjlvsyeihkdyjxo#序52000
报答平生未展眉	bcdapkugwwvjmwfm#序52000
报答平生未展眉	bcdapkugwwvjmwfo#序52000
报答平生未展眉	bcdapkugwwvjmwfu#序52000
报答平生未展眉	bcdapkugwwvjmwtm#序52000
报答平生未展眉	bcdapkugwwvjmwto#序52000
报答平生未展眉	bcdapkugwwvjmwtu#序52000
时难年荒世业空	uinjnmhluiyeksob#序52000
时难年荒世业空	uinjnmhluiyeksox#序52000
时难年荒世业空	uinjnmhluiyeksrb#序52000
时难年荒世业空	uinjnmhluiyeksrx#序52000
弟兄羁旅各西东	dixsjilvgexidsba#序52000
弟兄羁旅各西东	dixsjilvgexidsbh#序52000
弟兄羁旅各西东	dixsjilvgexidsbq#序52000
田园寥落干戈后	tmyrlnlogjgehzap#序52000
田园寥落干戈后	tmyrlnlogjgehzup#序52000
骨肉流离道路中	gurzlqlidcluvsga#序52000
骨肉流离道路中	gurzlqlidcluvsgk#序52000
骨肉流离道路中	gurzlqlidcluvsgu#序52000
骨肉流离道路中	gurzlqlidcluvsoa#序52000
骨肉流离道路中	gurzlqlidcluvsok#序52000
骨肉流离道路中	gurzlqlidcluvsou#序52000
骨肉流离道路中	gurzlqlidcluvsya#序52000
骨肉流离道路中	gurzlqlidcluvsyk#序52000
骨肉流离道路中	gurzlqlidcluvsyu#序52000
吊影分为千里雁	dnykffwwqmliyjki#序52000
辞根散作九秋蓬	cigfsjzojqqqpguc#序52000
辞根散作九秋蓬	cigfsjzojqqqpgxc#序52000
共看明月应垂泪	gskjmkytykivlwbd#序52000
共看明月应垂泪	gskjmkytykivlwcd#序52000
一夜乡心五处同	yiyexlxbwuiutsak#序52000
一夜乡心五处同	yiyexlxbwuiutshk#序52000
锦瑟无端五十弦	jbsewudrwuuixmjg#序52000
一弦一柱思华年	yixmyivusihxnmap#序52000
一弦一柱思华年	yixmyivusihxnmar#序52000
一弦一柱思华年	yixmyivusihxnmhp#序52000
一弦一柱思华年	yixmyivusihxnmhr#序52000
庄生晓梦迷蝴蝶	vlugxnmgmihudpgi#序52000
望帝春心托杜鹃	whdiiyxbtodujrwn#序52000
沧海月明珠有泪	chhdytmkvuyzlwdd#序52000
蓝田日暖玉生烟	ljtmrinryuugyjch#序52000
此情可待成追忆	ciqkkeddigvvyivx#序52000
昨夜星辰昨夜风	zoyexkifzoyefgoj#序52000
昨夜星辰昨夜风	zoyexkifzoyefgrj#序52000
画楼西畔桂堂东	hxlzxipjgvthdsaa#序52000
画楼西畔桂堂东	hxlzxipjgvthdsah#序52000
画楼西畔桂堂东	hxlzxipjgvthdsaq#序52000
画楼西畔桂堂东	hxlzxipjgvthdsha#序52000
画楼西畔桂堂东	hxlzxipjgvthdshh#序52000
画楼西畔桂堂东	hxlzxipjgvthdshq#序52000
隔座送钩春酒暖	gezossgziyjqnreo#序52000
隔座送钩春酒暖	gezossgziyjqnrer#序52000
分曹射覆蜡灯红	ffccuefuladghsbs#序52000
分曹射覆蜡灯红	ffccuefuladghsds#序52000
嗟余听鼓应官去	jpyutkguykgrqukt#序52000
走马兰台类转蓬	zzmaljtdlwvrpgtc#序52000
紫泉宫殿锁烟霞	ziqrgsdmsoyjxxsy#序52000
欲取芜城作帝家	yuquwuigzodijxgb#序52000
欲取芜城作帝家	yuquwuigzodijxqb#序52000
玉玺不缘归日角	yuxibuyrgvrijnad#序52000
玉玺不缘归日角	yuxibuyrgvrijnhd#序52000
玉玺不缘归日角	yuxibuyrgvrijnwd#序52000
锦帆应是到天涯	jbfjykuidctmyajd#序52000
于今腐草无萤火	yujbfuccwuykhoad#序52000
于今腐草无萤火	yujbfuccwuykhohd#序52000
终古垂杨有暮鸦	vsguivyhyzmuyasn#序52000
终古垂杨有暮鸦	vsguivyhyzmuyasy#序52000
地下若逢陈后主	dixxrofgifhzvutd#序52000
岂宜重问后庭花	qiyivswfhztkhxuc#序52000
来是空言去绝踪	lduiksyjqujtzsaz#序52000
来是空言去绝踪	lduiksyjqujtzshz#序52000
来是空言去绝踪	lduiksyjqujtzswz#序52000
月斜楼上五更钟	ytxplzuhwuggvsoj#序52000
月斜楼上五更钟	ytxplzuhwuggvsyj#序52000
月斜楼上五更钟	ytxplzuhwuggvspj#序52000
梦为远别啼难唤	mgwwyrbptinjhrmk#序52000
梦为远别啼难唤	mgwwyrbptinjhrxk#序52000
书被催成墨未浓	uubwcvigmowwnsad#序52000
书被催成墨未浓	uubwcvigmowwnsvd#序52000
蜡照半笼金翡翠	lavcbjlsjbfwcviy#序52000
麝熏微度绣芙蓉	uexywwduxqfurslc#序52000
刘郎已恨蓬山远	lqlhyihfpgujyrdz#序52000
刘郎已恨蓬山远	lqlhyihfpgujyrwz#序52000
更隔蓬山一万重	gggepgujyiwjvsap#序52000
更隔蓬山一万重	gggepgujyiwjvshp#序52000
飒飒东风细雨来	sasadsfgxiyuldfa#序52000
飒飒东风细雨来	sasadsfgxiyuldfh#序52000
飒飒东风细雨来	sasadsfgxiyuldfw#序52000
飒飒东风细雨来	sasadsfgxiyuldla#序52000
飒飒东风细雨来	sasadsfgxiyuldlh#序52000
飒飒东风细雨来	sasadsfgxiyuldlw#序52000
芙蓉塘外有轻雷	fursthwdyzqklwcy#序52000
金蟾啮锁烧香入	jbijnpsoucxlrupp#序52000
金蟾啮锁烧香入	jbijnpsoucxlrurp#序52000
玉虎牵丝汲井回	yuhuqmsijijkhvak#序52000
玉虎牵丝汲井回	yuhuqmsijijkhvhk#序52000
玉虎牵丝汲井回	yuhuqmsijijkhvwk#序52000
贾氏窥帘韩掾少	jxuikvlmhjyrucbx#序52000
贾氏窥帘韩掾少	jxuikvlmhjyrucxx#序52000
宓妃留枕魏王才	mifwlqvfwwwhcdba#序52000
宓妃留枕魏王才	mifwlqvfwwwhcdbh#序52000
春心莫共花争发	iyxbmogshxvgfafa#序52000
春心莫共花争发	iyxbmogshxvgfaff#序52000
春心莫共花争发	iyxbmogshxvgfafv#序52000
春心莫共花争发	iyxbmogshxvgfafy#序52000
春心莫共花争发	iyxbmogshxvgfaoa#序52000
春心莫共花争发	iyxbmogshxvgfaof#序52000
春心莫共花争发	iyxbmogshxvgfaov#序52000
春心莫共花争发	iyxbmogshxvgfaoy#序52000
春心莫共花争发	iyxbmogshxvgfara#序52000
春心莫共花争发	iyxbmogshxvgfarf#序52000
春心莫共花争发	iyxbmogshxvgfarv#序52000
春心莫共花争发	iyxbmogshxvgfary#序52000
一寸相思一寸灰	yicyxlsiyicyhvah#序52000
一寸相思一寸灰	yicyxlsiyicyhvau#序52000
一寸相思一寸灰	yicyxlsiyicyhvhh#序52000
一寸相思一寸灰	yicyxlsiyicyhvhu#序52000
猿鸟犹疑畏简书	yrnnyzyiwwjmuuqa#序52000
猿鸟犹疑畏简书	yrnnyzyiwwjmuuqv#序52000
风云常为护储胥	fgyyihwwhuiuxujo#序52000
风云常为护储胥	fgyyihwwhuiuxujp#序52000
风云常为护储胥	fgyyihwwhuiuxujy#序52000
徒令上将挥神笔	tulkuhjlhvufbirv#序52000
徒令上将挥神笔	tulkuhjlhvufbixv#序52000
终见降王走传车	vsjmjlwhzziriesa#序52000
终见降王走传车	vsjmjlwhzziriesh#序52000
管乐有才原不忝	grytyzcdyrbutmvt#序52000
管乐有才原不忝	grytyzcdyrbutmvx#序52000
关张无命欲何如	grvhwumkyuherubn#序52000
关张无命欲何如	grvhwumkyuheruqn#序52000
他年锦里经祠庙	tanmjblijkcimnrg#序52000
梁父吟成恨有余	llfuybighfyzyumr#序52000
相见时难别亦难	xljmuinjbpyinjmy#序52000
东风无力百花残	dsfgwulibdhxcjad#序52000
东风无力百花残	dsfgwulibdhxcjhd#序52000
东风无力百花残	dsfgwulibdhxcjqd#序52000
腊炬成灰泪始干	lajuighvlwuigjoa#序52000
腊炬成灰泪始干	lajuighvlwuigjoh#序52000
腊炬成灰泪始干	lajuighvlwuigjya#序52000
腊炬成灰泪始干	lajuighvlwuigjyh#序52000
晓镜但愁云鬓改	xnjkdjizyybbgdoj#序52000
晓镜但愁云鬓改	xnjkdjizyybbgdow#序52000
晓镜但愁云鬓改	xnjkdjizyybbgdrj#序52000
晓镜但愁云鬓改	xnjkdjizyybbgdrw#序52000
夜吟应觉月光寒	yeybykjtytglhjdb#序52000
夜吟应觉月光寒	yeybykjtytglhjwb#序52000
蓬莱此去无多路	pgldciquwudolucz#序52000
青鸟殷勤为探看	qknnybqbwwtjkjfo#序52000
青鸟殷勤为探看	qknnybqbwwtjkjfu#序52000
青鸟殷勤为探看	qknnybqbwwtjkjoo#序52000
青鸟殷勤为探看	qknnybqbwwtjkjou#序52000
青鸟殷勤为探看	qknnybqbwwtjkjyo#序52000
青鸟殷勤为探看	qknnybqbwwtjkjyu#序52000
怅卧新春白袷衣	ihwoxbiybdjxyixd#序52000
白门寥落意多违	bdmflnloyidowwpz#序52000
红楼隔雨相望冷	hslzgeyuxlwhlgsd#序52000
珠箔飘灯独自归	vubopndgduzigvwa#序52000
珠箔飘灯独自归	vubopndgduzigvwd#序52000
珠箔飘灯独自归	vubopndgduzigvwu#序52000
远路应悲春晼晚	yrluykbwiywjwjzo#序52000
远路应悲春晼晚	yrluykbwiywjwjzr#序52000
残宵犹得梦依稀	cjxnyzdemgyixidh#序52000
玉珰缄札何由达	yudhjmvaheyzdaaz#序52000
玉珰缄札何由达	yudhjmvaheyzdahz#序52000
玉珰缄札何由达	yudhjmvaheyzdawz#序52000
万里云罗一雁飞	wjliyyloyiyjfway#序52000
万里云罗一雁飞	wjliyyloyiyjfwhy#序52000
凤尾香罗薄几重	fgwwxllobcjivsjp#序52000
碧文圆顶夜深缝	biwfyrdkyeuffgus#序52000
扇裁月魄羞难掩	ujcdytpoxqnjyjhf#序52000
扇裁月魄羞难掩	ujcdytpoxqnjyjht#序52000
扇裁月魄羞难掩	ujcdytpoxqnjyjyf#序52000
扇裁月魄羞难掩	ujcdytpoxqnjyjyt#序52000
车走雷声语未通	iezzlwugyuwwtsaz#序52000
车走雷声语未通	iezzlwugyuwwtshz#序52000
曾是寂寥金烬暗	cguijilnjbjbanbo#序52000
曾是寂寥金烬暗	cguijilnjbjbanbr#序52000
曾是寂寥金烬暗	cguijilnjbjbanoo#序52000
曾是寂寥金烬暗	cguijilnjbjbanor#序52000
曾是寂寥金烬暗	cguijilnjbjbanro#序52000
曾是寂寥金烬暗	cguijilnjbjbanrr#序52000
断无消息石榴红	drwuxnxiuilqhsjs#序52000
斑骓只系垂杨岸	bjvvvixiivyhanwu#序52000
何处西南任好风	heiuxinjrfhcfgrj#序52000
重帏深下莫愁堂	vswwufxxmoizthpd#序52000
重帏深下莫愁堂	vswwufxxmoizthpt#序52000
重帏深下莫愁堂	vswwufxxmoizthpx#序52000
卧后清宵细细长	wohzqkxnxixiihbp#序52000
卧后清宵细细长	wohzqkxnxixiihip#序52000
神女生涯原是梦	ufnvugyayruimgum#序52000
神女生涯原是梦	ufnvugyayruimgux#序52000
小姑居处本无郎	xngujuiubfwulhae#序52000
小姑居处本无郎	xngujuiubfwulhue#序52000
风波不信菱枝弱	fgbobuxblkvirojg#序52000
月露谁教桂叶香	ytluuvjngvyexloh#序52000
月露谁教桂叶香	ytluuvjngvyexlyh#序52000
月露谁教桂叶香	ytluuvjngvyexlph#序52000
直道相思了无益	vidcxlsilnwuyiam#序52000
直道相思了无益	vidcxlsilnwuyihm#序52000
直道相思了无益	vidcxlsilnwuyium#序52000
未妨惆怅是清狂	wwfhizihuiqkklaq#序52000
未妨惆怅是清狂	wwfhizihuiqkkleq#序52000
未妨惆怅是清狂	wwfhizihuiqkklhq#序52000
澹然空水对斜晖	djrjksuvdvxphvdo#序52000
澹然空水对斜晖	djrjksuvdvxphvdr#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwar#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwax#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwor#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwox#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwrr#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwrx#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwur#序52000
曲岛苍茫接翠微	qudcchmhjpcvwwux#序52000
波上马嘶看棹去	bouhmasikjvcqudt#序52000
柳边人歇待船归	lqbmrfxpddirgvma#序52000
柳边人歇待船归	lqbmrfxpddirgvmd#序52000
柳边人歇待船归	lqbmrfxpddirgvmu#序52000
数丛沙草群鸥散	uucsuaccqyousjww#序52000
万顷江田一鹭飞	wjqkjltmyilufway#序52000
万顷江田一鹭飞	wjqkjltmyilufwhy#序52000
谁解乘舟寻范蠡	uvjpigvzxyfjliyi#序52000
五湖烟水独忘机	wuhuyjuvduwhjiam#序52000
五湖烟水独忘机	wuhuyjuvduwhjihm#序52000
苏武魂销汉使前	suwuhyxnhjuiqmcb#序52000
苏武魂销汉使前	suwuhyxnhjuiqmcq#序52000
古祠高树两茫然	gucigcuullmhrjud#序52000
古祠高树两茫然	gucigcuullmhrjuh#序52000
云边雁断胡天月	yybmyjdrhutmyteo#序52000
云边雁断胡天月	yybmyjdrhutmytey#序52000
云边雁断胡天月	yybmyjdrhutmytep#序52000
云边雁断胡天月	yybmyjdrhutmytso#序52000
云边雁断胡天月	yybmyjdrhutmytsy#序52000
云边雁断胡天月	yybmyjdrhutmytsp#序52000
陇上羊归塞草烟	lsuhyhgvsdccyjeh#序52000
回日楼台非甲帐	hvrilztdfwjxvhkj#序52000
去时冠剑是丁年	quuigrjmuidknmtp#序52000
去时冠剑是丁年	quuigrjmuidknmtr#序52000
茂陵不见封侯印	mclkbujmfghzybce#序52000
茂陵不见封侯印	mclkbujmfghzybcp#序52000
空向秋波哭逝川	ksxlqqbokuuiirbp#序52000
空向秋波哭逝川	ksxlqqbokuuiirxp#序52000
十二楼中尽晓妆	uierlzvsjbxnvlaj#序52000
十二楼中尽晓妆	uierlzvsjbxnvlan#序52000
十二楼中尽晓妆	uierlzvsjbxnvlap#序52000
十二楼中尽晓妆	uierlzvsjbxnvlhj#序52000
十二楼中尽晓妆	uierlzvsjbxnvlhn#序52000
十二楼中尽晓妆	uierlzvsjbxnvlhp#序52000
望仙楼上望君王	whxmlzuhwhjywhwa#序52000
望仙楼上望君王	whxmlzuhwhjywhwh#序52000
锁衔金兽连环冷	soxmjbuzlmhrlgjd#序52000
水滴铜龙昼漏长	uvditslsvzlzvhup#序52000
水滴铜龙昼漏长	uvditslsvzlzvhap#序52000
云髻罢梳还对镜	yyjibauuhddvjkej#序52000
云髻罢梳还对镜	yyjibauuhddvjksj#序52000
罗衣欲换更添香	loyiyuhrggtmxlsh#序52000
遥窥正殿帘开处	yckvvgdmlmkdiuzw#序52000
袍袴宫人扫御床	pckugsrfscyuilyg#序52000
袍袴宫人扫御床	pckugsrfscyuilym#序52000
蓬门未识绮罗香	pgmfwwuiqiloxlch#序52000
拟托良媒益自伤	nitollmwyiziuhfr#序52000
拟托良媒益自伤	nitollmwyiziuhtr#序52000
谁爱风流高格调	uvaifglqgcgednyy#序52000
共怜时世俭梳妆	gslmuiuijmuuvlbj#序52000
共怜时世俭梳妆	gslmuiuijmuuvlbn#序52000
共怜时世俭梳妆	gslmuiuijmuuvlbp#序52000
共怜时世俭梳妆	gslmuiuijmuuvlcj#序52000
共怜时世俭梳妆	gslmuiuijmuuvlcn#序52000
共怜时世俭梳妆	gslmuiuijmuuvlcp#序52000
敢将十指夸针巧	gjjluivikxvfqnag#序52000
敢将十指夸针巧	gjjluivikxvfqnvg#序52000
敢将十指夸针巧	gjjluivikxvfqnwg#序52000
不把双眉斗画长	bubaulmwdzhxvhap#序52000
不把双眉斗画长	bubaulmwdzhxvhhp#序52000
苦恨年年压金线	kuhfnmnmyajbxmcs#序52000
卢家少妇郁金堂	lujxucfuyujbthbd#序52000
卢家少妇郁金堂	lujxucfuyujbthbt#序52000
卢家少妇郁金堂	lujxucfuyujbthbx#序52000
海燕双栖玳瑁梁	hdyjulqiddmclldm#序52000
九月寒砧催木叶	jqythjvfcvmuyepk#序52000
十年征戍忆辽阳	uinmvguuyilnyhae#序52000
十年征戍忆辽阳	uinmvguuyilnyhhe#序52000
白浪河北音书断	bdlhhebwybuudrpj#序52000
丹凤城南秋夜长	djfgignjqqyevhpp#序52000
谁为含愁独不见	uvwwhjizdubujmya#序52000
谁为含愁独不见	uvwwhjizdubujmye#序52000
谁为含愁独不见	uvwwhjizdubujmyk#序52000
谁为含愁独不见	uvwwhjizdubujmyu#序52000
更教明月照流黄	ggjnmkytvclqhlaa#序52000
更教明月照流黄	ggjnmkytvclqhlac#序52000
更教明月照流黄	ggjnmkytvclqhlah#序52000
更教明月照流黄	ggjnmkytvclqhlha#序52000
更教明月照流黄	ggjnmkytvclqhlhc#序52000
更教明月照流黄	ggjnmkytvclqhlhh#序52000
少小离家老大回	ucxnlijxlcdahvxk#序52000
乡音无改鬓毛催	xlybwugdbbmccvar#序52000
乡音无改鬓毛催	xlybwugdbbmccvvr#序52000
儿童相见不相识	ertsxljmbuxluipy#序52000
笑问客从何处来	xnwfkecsheiuldva#序52000
笑问客从何处来	xnwfkecsheiuldvh#序52000
笑问客从何处来	xnwfkecsheiuldvw#序52000
隐隐飞桥隔野烟	ybybfwqngeyeyjeh#序52000
石矾西畔问渔船	uifjxipjwfyuirav#序52000
石矾西畔问渔船	uifjxipjwfyuirhv#序52000
石矾西畔问渔船	uifjxipjwfyuirkv#序52000
石矾西畔问渔船	uifjxipjwfyuirpv#序52000
桃花尽日随流水	tchxjbrisvlquvmu#序52000
桃花尽日随流水	tchxjbrisvlquvma#序52000
洞在清溪何处边	dszdqkxiheiubmdz#序52000
独在异乡为异客	duzdyixlwwyikeqb#序52000
每逢佳节倍思亲	mwfgjxjpbwsiqbpl#序52000
每逢佳节倍思亲	mwfgjxjpbwsiqbrl#序52000
遥知兄弟登高处	ycvixsdidggciuzw#序52000
遍插茱萸少一人	bmiavuyuucyirfzp#序52000
寒雨连江夜入吴	hjyulmjlyeruwubk#序52000
平明送客楚山孤	pkmksskeiuujguaz#序52000
平明送客楚山孤	pkmksskeiuujgugz#序52000
平明送客楚山孤	pkmksskeiuujguhz#序52000
洛阳亲友如相问	loyhqbyzruxlwfdk#序52000
洛阳亲友如相问	loyhqbyzruxlwfdm#序52000
闺中少妇不知愁	gvvsucfubuviizmx#序52000
春日凝妆上翠楼	iyrinkvluhcvlzfm#序52000
春日凝妆上翠楼	iyrinkvluhcvlzom#序52000
春日凝妆上翠楼	iyrinkvluhcvlzrm#序52000
忽见陌头杨柳色	hujmmotzyhlqsexd#序52000
悔教夫婿觅封侯	hvjnfuxumifghzxr#序52000
昨夜风开露井桃	zoyefgkdlujktcom#序52000
昨夜风开露井桃	zoyefgkdlujktcrm#序52000
未央前殿月轮高	wwyhqmdmytlygcad#序52000
未央前殿月轮高	wwyhqmdmytlygcaw#序52000
未央前殿月轮高	wwyhqmdmytlygced#序52000
未央前殿月轮高	wwyhqmdmytlygcew#序52000
未央前殿月轮高	wwyhqmdmytlygchd#序52000
未央前殿月轮高	wwyhqmdmytlygchw#序52000
平阳歌舞新承宠	pkyhgewuxbigisab#序52000
平阳歌舞新承宠	pkyhgewuxbigisgb#序52000
平阳歌舞新承宠	pkyhgewuxbigishb#序52000
帘外春寒赐锦袍	lmwdiyhjcijbpcby#序52000
帘外春寒赐锦袍	lmwdiyhjcijbpcjy#序52000
帘外春寒赐锦袍	lmwdiyhjcijbpcxy#序52000
葡萄美酒夜光杯	putcmwjqyeglbwcm#序52000
欲饮琵琶马上催	yuybpipamauhcvgr#序52000
欲饮琵琶马上催	yuybpipamauhcvqr#序52000
醉卧沙场君莫笑	zvwouaihjymoxnyv#序52000
古来征战几人回	guldvgvjjirfhvuk#序52000
送孟浩然之广陵	ssmghcrjvigllkze#序52000
故人西辞黄鹤楼	gurfxicihlhelzwm#序52000
烟花三月下扬州	yjhxsjytxxyhvzhd#序52000
烟花三月下扬州	yjhxsjytxxyhvzhi#序52000
孤帆远影碧空尽	gufjyrykbiksjbzi#序52000
惟见长江天际流	wwjmvhjltmjilqxd#序52000
朝辞白帝彩云间	iccibddicdyyjmom#序52000
朝辞白帝彩云间	iccibddicdyyjmoo#序52000
朝辞白帝彩云间	iccibddicdyyjmor#序52000
朝辞白帝彩云间	iccibddicdyyjmum#序52000
朝辞白帝彩云间	iccibddicdyyjmuo#序52000
朝辞白帝彩云间	iccibddicdyyjmur#序52000
朝辞白帝彩云间	iccibddicdyyjmym#序52000
朝辞白帝彩云间	iccibddicdyyjmyo#序52000
朝辞白帝彩云间	iccibddicdyyjmyr#序52000
千里江陵一日还	qmlijllkyirihdpz#序52000
两岸猿声啼不住	llanyrugtibuvuar#序52000
两岸猿声啼不住	llanyrugtibuvuhr#序52000
轻舟已过万重山	qkvzyigowjvsujia#序52000
轻舟已过万重山	qkvzyigowjvsujiu#序52000
故园东望路漫漫	guyrdswhlumjmjwd#序52000
双袖龙钟泪不干	ulxqlsvslwbugjya#序52000
双袖龙钟泪不干	ulxqlsvslwbugjyh#序52000
马上相逢无纸笔	mauhxlfgwuvibiav#序52000
马上相逢无纸笔	mauhxlfgwuvibivv#序52000
凭君传语报平安	pkjyiryubcpkanjb#序52000
岐王宅里寻常见	qiwhvdlixyihjmua#序52000
岐王宅里寻常见	qiwhvdlixyihjmue#序52000
岐王宅里寻常见	qiwhvdlixyihjmuk#序52000
岐王宅里寻常见	qiwhvdlixyihjmuu#序52000
崔九堂前几度闻	cvjqthqmjiduwfue#序52000
崔九堂前几度闻	cvjqthqmjiduwfum#序52000
正是江南好风景	vguijlnjhcfgjkao#序52000
正是江南好风景	vguijlnjhcfgjkar#序52000
正是江南好风景	vguijlnjhcfgjkho#序52000
正是江南好风景	vguijlnjhcfgjkhr#序52000
落花时节又逢君	lohxuijpyzfgjyck#序52000
独怜幽草涧边生	dulmyzccjmbmugqn#序52000
上有黄鹂深树鸣	uhyzhlliufuumkak#序52000
上有黄鹂深树鸣	uhyzhlliufuumkbk#序52000
上有黄鹂深树鸣	uhyzhlliufuumkuk#序52000
春潮带雨晚来急	iyicddyuwjldjifx#序52000
春潮带雨晚来急	iyicddyuwjldjiox#序52000
春潮带雨晚来急	iyicddyuwjldjirx#序52000
野渡无人舟自横	yeduwurfvzzihglm#序52000
野渡无人舟自横	yeduwurfvzzihgym#序52000
月落乌啼霜满天	ytlowutiulmjtmoa#序52000
月落乌啼霜满天	ytlowutiulmjtmoh#序52000
月落乌啼霜满天	ytlowutiulmjtmya#序52000
月落乌啼霜满天	ytlowutiulmjtmyh#序52000
月落乌啼霜满天	ytlowutiulmjtmpa#序52000
月落乌啼霜满天	ytlowutiulmjtmph#序52000
江枫渔火对愁眠	jlfgyuhodvizmmdm#序52000
江枫渔火对愁眠	jlfgyuhodvizmmdo#序52000
姑苏城外寒山寺	gusuigwdhjujsinc#序52000
姑苏城外寒山寺	gusuigwdhjujsint#序52000
夜半钟声到客船	yebjvsugdckeirdv#序52000
夜半钟声到客船	yebjvsugdckeirwv#序52000
春城无处不飞花	iyigwuiubufwhxfc#序52000
春城无处不飞花	iyigwuiubufwhxoc#序52000
春城无处不飞花	iyigwuiubufwhxrc#序52000
寒食东风御柳斜	hjuidsfgyulqxpbd#序52000
日暮汉宫传蜡烛	rimuhjgsirlavuoh#序52000
日暮汉宫传蜡烛	rimuhjgsirlavurh#序52000
日暮汉宫传蜡烛	rimuhjgsirlavuah#序52000
日暮汉宫传蜡烛	rimuhjgsirlavuuh#序52000
轻烟散入五侯家	qkyjsjruwuhzjxib#序52000
更深月色半人家	ggufytsebjrfjxab#序52000
更深月色半人家	ggufytsebjrfjxhb#序52000
北斗阑干南斗斜	bwdzljgjnjdzxpad#序52000
北斗阑干南斗斜	bwdzljgjnjdzxpbd#序52000
北斗阑干南斗斜	bwdzljgjnjdzxphd#序52000
今夜偏知春气暖	jbyepmviiyqinrro#序52000
今夜偏知春气暖	jbyepmviiyqinrrr#序52000
虫声新透绿窗纱	isugxbtzlviluaas#序52000
虫声新透绿窗纱	isugxbtzlviluaus#序52000
虫声新透绿窗纱	isugxbtzlviluavs#序52000
纱窗日落渐黄昏	uailrilojmhlhyso#序52000
纱窗日落渐黄昏	uailrilojmhlhysr#序52000
金屋无人见泪痕	jbwuwurfjmlwhfpb#序52000
金屋无人见泪痕	jbwuwurfjmlwhfrb#序52000
寂寞空庭春欲晚	jimokstkiyyuwjbo#序52000
寂寞空庭春欲晚	jimokstkiyyuwjbr#序52000
梨花满地不开门	lihxmjdibukdmfmd#序52000
岁岁金河复玉关	svsvjbhefuyugrub#序52000
岁岁金河复玉关	svsvjbhefuyugruq#序52000
朝朝马策与刀环	icicmaceyudchrow#序52000
朝朝马策与刀环	icicmaceyudchruw#序52000
朝朝马策与刀环	icicmaceyudchryw#序52000
三春白雪归青冢	sjiybdxtgvqkvsab#序52000
三春白雪归青冢	sjiybdxtgvqkvshb#序52000
万里黄河绕黑山	wjlihlherchwujaa#序52000
万里黄河绕黑山	wjlihlherchwujau#序52000
万里黄河绕黑山	wjlihlherchwujha#序52000
万里黄河绕黑山	wjlihlherchwujhu#序52000
玉楼天半起笙歌	yulztmbjqiuggeaq#序52000
玉楼天半起笙歌	yulztmbjqiuggehq#序52000
玉楼天半起笙歌	yulztmbjqiuggewq#序52000
风送宫嫔笑语和	fgssgspbxnyuhejh#序52000
月殿影开闻夜漏	ytdmykkdwfyelzod#序52000
月殿影开闻夜漏	ytdmykkdwfyelzyd#序52000
月殿影开闻夜漏	ytdmykkdwfyelzpd#序52000
水晶帘卷近秋河	uvjklmjrjbqqheud#序52000
